txt	label
Ce n'est pas une critique. Juste une observation	1
Jouissant de quelques ncis. J'ai eu une excellente journée aujourd'hui. Acheté un peu à beaucoup cependant ...;)	1
Espérons que vous vous amusez à travailler. Je ne peux même pas imaginer de faire ce que tu fais avec le style n grace que tu fais avec! U rock	1
Bien, il vaut mieux rester un secret jusqu'à ce que l'embargo baisse.	1
Longue journée de shopping !! ..heure d'aller au lit	1
Triste, très très triste ... je ne peux pas y aller, mais désespérément vouloir faire l'amour avec luv fla, mais j'aimerais être plus proche de Boston! Merci!	0
Lalalalove que je pourrais vraiment dormir ce soir	1
Ne pas gâcher avec le taureau mon ami, vous pourriez juste avoir les cornes.	1
En attente de regarder l'état paranormal. Ryan buell est toujours orgasmique.	1
Blip.fm est en panne ... je vais revenir à des tweets normaux pendant un certain temps.	0
J'ai postulé pour aller sur ça - mais mon père ne me conduirait pas à Manchester pour les auditions	0
La gueule de gueule. Owww	0
A eu une journée parfaite avec Darren & amp; Chloe, le temps était si beau aujourd'hui. J'ai eu l'un des meilleurs jours que j'ai eu depuis longtemps	1
arrrr école demain ..... aide MEE !!	0
bonne nuit.	0
bonne nuit à la télé	0
D'accord. Le temps de partir à la maison. Triste de quitter la danse mais le genou fait vraiment mal. Je m'endors tant demain!	0
Blegghhhh je dois aller au travail	0
Ryan parle de son ex-gf miscarrying me rend triste, bien qu'il soit comme quelque chose sans ambition, donc il était dodgy & gt; _ & gt;	0
Content d'ignorer	1
Je ne suis vraiment pas impatient d'entrer au travail aujourd'hui. Le temps est trop agréable à l'extérieur!	0
.... mon ventre ne se sent pas bien	0
Image à brûler - mg J'adore cette chanson!	1
Hannah montana avec lindsey et natalie gosh	1
Merci pour le suivi! Comment vas-tu nessie?	1
Notre arrière-cour ressemble plus à un lac! Brève pause afin que nous puissions aller dîner	1
C'est au milieu de l'automne ici. Se sent comme l'hiver si cooooold!	1
Prochaine diffusion: lun. avr. 13 asdfasdfasdf. Je ne veux pas attendre longtemps.	0
Je pense que je suis épuisé de blagues Jack Bauer ou de Paul O'connell	1
La biologie féminine stupide me fait sentir vraiment malade. J'ai joué du football avec mon chien un peu, mais je suis épuisé et souffrant. Gah. T s'il vous plaît	0
J'ai perdu ma nouvelle odeur de voiture	0
Yah! C'est pourquoi je suis toujours lié à la femme aol sur ma page d'accueil	1
Mes amis pensent que je suis bizarre parce que je regarde les nouvelles tout le temps ... en regardant les nouvelles	1
Vous serez là un jour.	0
En route vers la maison, malade	0
Pourquoi le poisson est-il mieux que de fumer? Chanceux je bois	1
Pourquoi les médecins que j'ai choisis prennent toujours une éternité?!?! Je déteste espérer ... il a déjà été 30 minutes	0
Je suis en train de sortir	0
Après avoir écrit trois fois, je ne lis pas à l'écriture.	0
A couru mes premiers 5k en 39:45	1
Nicole a répondu à chaque pcdfan dans ma liste suivante, juste pas moi. Je suis très triste maintenant: '(	0
Vient de rencontrer la mère d'anoop desai dans un dépôt de bureau, faisant des scans de têtes de tête autographiées. Assez amusant	1
Il y a quelques jours! Mon camarade de chambre allait le week-end dernier, mais tout le monde a défait de nous afin que nous ne soyons pas partis	0
Qui connaît une bonne musique à télécharger sur mon ipod? Ma musique actuelle devient ennuyeuse	0
Je suis très excité la nuit dernière quand mes uggs sont arrivés	1
Et je me suis enfui. Est-ce que personne ne peut s'en sortir?	0
Ooh ouais, prendre une douche est bon	1
Je ne sais pas si vous l'avez regardé encore, mais oui, c'est vraiment triste	0
- impressionnant .null	1
C'est une belle journée à delaware aussi.	1
Radio psychique en direct et 100% gratuite Les lectures confidentielles se situent à 7 heures à l'est / 4pm vers l'ouest avec cheryl anne ce soir. Appelez le 888-454-2751 à 7/4	1
Tatouage fini, il semble que Sweeeeeeet pic plus tard!	1
Ressemble au prix Nobel de la paix est tout simplement un concours de popularité	0
J'ai utilisé box.net depuis un an ~; Fonctionne très bien pour contenir des fichiers que vous pourriez avoir besoin d'ailleurs, mais je rar les fichiers avec un pw	1
A pris une pause de l'étude ... et a fait une nouvelle introduction!	1
Merci pour le suivi	1
Tellement fatigué après la dernière folie de Nites. Essayant de trouver la motivation de quelque part pour faire une pratique de raccourci de teeline! pas drôle!	0
Teddy Grahams	1
Es-tu amoureux d'un collègue?	1
Veut quand les porcs volent shi	1
D'accord, je sais que je suis quelque part, mais je ne sais pas où. Était-ce sérieusement 6 heures? Je regarderais ... je me demandais	1
Quoi qu'il en soit. Je vais le brancher sur mon téléphone. Et vous voir le 25 !!	1
Comment est-il déjà 1 heure? Pas assez fini	0
Je pense donc que je vais aller à l'école	0
Je dois aller fumer, alors je le fais tout le temps. Je vis à côté d'un bar, donc les sons ne sont pas toujours lol	1
Être paresseux parce que je ne me sens pas bien	0
Mon xbox360 est mort! Je n'ai aucun soulagement du stress combien déprimant ... et au milieu de déménager dans un appartement neuf! Pouah! Quelqu'un me motive.	0
Vous ne me connaissez pas! Je plaisante, oui, tu fais ta voisine. Que diriez-vous si je commençais à parler spanglish?	1
Omg ... c'est juste mardi	0
Up early against my will direct tv guy est là ugh. Besoin de stat de café !!!!!	0
Beau nouvel avatar brillant ...	1
Sur le chemin de la maison du travail. Je dois me reposer parce que je travaille ce soir.	0
Pourquoi doit-il pleuvoir aujourd'hui, le premier jeu de cricket de la saison	0
Oui, cette chanson à la fin était juste le ... * ahem * ... glaçage sur le gâteau.	1
Devenir stupide et autre chose.	1
Oh et chuffed le groupe est maintenant en tête 300	1
Une excellente idée, retournera les questions et les réponses	1
Mec, j'étais bizarre et je suis sage idk pourquoi, mais tu me fais bégayer et je me sens bien à l'intérieur	1
Je vous appelle aujourd'hui. Surpris nique, qui m'a remis le téléphone, seulement pour entendre ton cul et peu d'autre chose.	1
Je sais que je suis tout excité	0
Je déteste les scores assis, je suis un gâchis	0
je veux crier. Pourquoi ne peux-tu pas me parler jen? Vous ne pouvez pas prendre 2 minutes pour parler, mais vous pouvez sortir avec les autres? Im hu	0
A appelé à nouveau	0
Phptal, bien sûr, je n'aime pas mélanger 2 types de syntaxe et avoir à me souvenir d'échapper aux variables. Opt2 a l'air bien aussi.	1
A terminé la lecture de 6 chapitres supplémentaires de "the host" quot; Et maintenant je vais patienter. travaille demain. 12 à 8:30. Thème chaud / hulen mall. Soyez là.	1
Au moins il ne pleut pas aujourd'hui	1
besoin de dormir. Mais ne peut pas	0
hey pourquoi copropriétés kat? google parler avec lui datant amir h	1
Vous pouvez aimer trop Hannah Montana. Je suis au centre commercial	1
Bonne nuit mon rêve	1
J'espère que vous vous amusez en Europe vous rapprochez ...	1
Sasquatch sont réels, je viens de voir un au disque dur, j'ai eu leur autographe	1
J'ai réalisé des œufs brouillés sur une gueule de bois, pas une bonne combinaison	0
Les écoles de retour demain ... regarder rove .. nuit xoxo	0
je déteste me lever tôt	0
Un jeu de jour! & Amp; Famille en ville! Quelle belle journée! Rouler la marée!	1
Je vous remercie	1
Lol à ton commentaire sur fiona apple. Oui, certains d'entre nous nés dans les années 70 (77) savent qui elle est.	1
Quelle est la f ## shit qu'il joue? C'est horrible ... L'introduction a été brillante et s'est-elle passée maintenant?	0
Mais il est ... il vient de l'avoir versé sur le tapis, bien sûr, je nettoyais pour mieux le paof le jour	1
Alors, où est cette couverture?	1
J'adore mes meubles!	1
Dans le train vers le nl ... oui j'ai internet	1
Yessssssssssss !!! Je ne peux pas attendre pour l'obtenir zomg.	1
C'est vrai que j'étais dramatique ... les filles sont dramatiques. Haha	1
Si ce n'était que si facile. Les fenêtres sont verrouillées et nous ne pouvons pas les ouvrir.	0
Une journée à la recherche de prix pour un buffet m. Cm fait le vendredi. A entendu hier que l'accord pour notre nouveau magasin est en train de progresser	1
Quelle bonne façon de faire avancer la journée de sensibilisation des velocirapteurs. Un velociraptor dans chaque rêve que j'ai eu. Les gars, ils peuvent réduire les pneus maintenant.	0
A réparé le problème de framingate sur le skate 2, il se sent beaucoup plus lisse de jouer maintenant, nous laissons les derniers trophys.	1
J'aime l.a. Aussi, vous partez-vous à la fête de Minette?	1
Est-il possible de mourir de la toux? Ça fait du mal d'être malade	0
Ouais ... mais je n'en suis pas ennuyeux	1
Qu'est-ce qui pire que laisser tomber votre macbook pro? La déposer sur votre iphone	0
bon voyage	1
Bien sûr, souhaitez-vous arrêter de neiger	0
Merci, michelle! je t'aime! & Lt; 3	1
Il est possible d'avoir une coupe de cheveux ce soir ... nous verrons. Je ne me sens pas génial.	0
Mes dents ont hulike une salope !!!	0
- bière pour mes chevaux	1
Non, je n'ai pas d'argent, je suis très contrarié aussi	0
En vérifiant les gens sur Twitter. C'est trop cool	1
Départ pour troy pour le jour / nuit ... dentiste dans le matin	0
C'était en effet. Je ne peux pas attendre l'événement californien en sept! Je vous rappelle de nouveau	1
J'adore les collines mais j'ai manqué ce spectacle ce soir	0
Juste sur! Bienvenue à Stumptown. Nous attendons notre prochaine heure de cocktail.	1
Hou la la! artistique	1
Vient de voir le film 17 à nouveau!	1
Alors je ne suis pas allé faire du jogging (pour le moment) j'ai été pris pour faire le petit déjeuner de la famille que je ne peux pas manger * carbs tu me manques tellement *	0
Rentrer, rester hors du radar	1
Hm ... c'est ce que vous obtenez pour permettre aux collègues de jouer de jouer avec votre compte Twitter ...	1
Pouvoir de léviter? ... encore négatif.	0
Les nuages ​​roulent, difficiles à croire, j'ai un peu brisé le soleil aujourd'hui ...	0
Se préparer à quitter le studio. Probablement regarder un film ou quelque chose comme ça. Pas de voiture ce soir	0
Je pense que l'interprétation conduit à une mauvaise interprétation, surtout lorsque les mots sont utilisés	1
Thnx (je pense!) Qu'est-ce que la bio? où? Waddayawana le sait? Si ce n'est pas sur www.iamronen.com, il y a de bonnes chances que je ne veux pas dire	1
Je déteste tous ceux qui sont à la coachella !!!! Jk. Je suis juste jalouse. Damn récession!	0
& Lt; & lt; Le mien, vous devriez m'ajouter si votre myspace xx	1
Il est encore très tôt dans la saison, mais une perte de cartes pour les petits toujours suce ...	0
Aw mannn, je n'ai pas encore tweeté à la moitié! Wail * oh bien, je vais le compenser maintenant!	0
Mais ils ne se soucient pas des implications de cette information. Franchement trop peu se soucient de l'heure de la vie lorsque des vies sont en jeu	0
Ne sais pas quoi faire demain	0
Avoir une nuit vraiment basse. C'est bon, je parle à un conseiller lundi. Ces soucis infondés à propos de ma mort imminente sont ennuyeux	0
Se remettant de ses vacances de printemps de deux semaines, et triste qu'il ait dû quitter Paris après seulement trois jours.	0
J'ai été malade toute la journée et "quête de nom" Vient de faire ma nuit	1
Cette semaine commence - le mardi ...	1
Au moment où je voudrais commenter le post serait comme un jour ou deux vieux. Il ne serait jamais lu par quelqu'un d'autre que moi	0
Mardi dernier, malheureusement, je ne peux pas assister à l'événement de la soirée du lundi soir ekke	0
Si proche de l'obtention du diplôme.	1
Yay pour trent swooping dans tous les héroïque-comme	1
Terminer ma première tasse de café. Des câlins à tous mes autres tweeters. En espérant une journée positive d'énergie!	1
Homme ... tant de gens regardent le hockey ce soir, je me sens comme un slacker. Je manque mes jeux et donc un mauvais fan de hockey.	0
Des félicitations au casting et à l'équipage de tout ce qui se passe sur 3 grands spectacles! (Ou 4 si vous comptez la répétition générale), je le manque déjà	0
Uni travaille à faire	0
toujours un plaisir!	1
Mettant mes cheveux dans les tresses ce qu'ils m'appellent?	1
Travail toute la journée, suivi de 4 jours d'écriture de thèse. Omg 2 1/2 semaines pour finir. Tire moi maintenant.	0
Hey kay bienvenue de retour au twitter Lol. Si vous avez une application, croyez-moi, ça devient addictif!	1
Pense à dire qui est un joli garçon alors ... et pense mieux ...	1
Pissed coz un ami est occupé à me voir 2 jours	0
Vérifiez ma musique et mon Laissez-moi savoir ce que vous pensez	1
Voici quelques éléments que j'ai eu il y a quelques semaines chez bonanzle.	1
Speedos ?! Ugh .. me would not liking .. xd mais ajoute les gars! Oke! agréable !	1
Donne une toute nouvelle signification aux calories vides.	1
Mais j'ai dit que j'aimais ta nouvelle photo	1
Le «quiz politique le plus petit au monde» Me place comme un centriste; De cette façon, tous les côtés peuvent me considérer comme inconnus	1
N'est pas du tout enthousiaste à propos de l'emballage (tout à fait) et à la place de quelqu'un d'autre.	0
ça ira.	1
C'est un fond d'écran avec le carré rouge que je demandais	1
Je vais pour le tour 6 !!	1
Enfin. Overslept	0
Services d'application mobile gagnant de nouveaux clients pour points com infoway -	1
Avoir du thé et espérer que ce froid disparaîtra bientôt	0
excellent. Merci beaucoup pour cela, substance inspirante ps. Ne pas raccrocher sur le fond d'écran: -p	1
La fureur froide n éternuait r retour	0
- Merci! Appréciez les conseils. Passe un bon weekend	1
Avoir quelques boissons.	1
Malheureusement, je ne peux pas le faire en raison de l'appt préalable. En flèche. Aurait vraiment aimé être parti.	0
Suivez le lien liam..yeah, j'ai essayé dafont tout l'après-midi, mais il semble être hors ligne en ce moment	0
Est un canapé-lit.	1
Oops je voulais dire l'amour ... ....... ..... ummmm une autre bonne question	1
La douloureuse appelée une boucle	1
Je veux être à Rome	0
Quel msi montre-t-il? Je les vois à Brisbane le 12 avril	1
À la maison, en relisant les cours d'amour et en écoutant de la musique, la météo est magnifique!	1
Manquant beaucoup de choses que j'ai abandonné	0
Merci pour votre critique de webjam, c'est très apprécié!	1
À l'école une autre journée de maquillage et toujours	0
J'aime l'oiseau.	1
Consultez le courrier par courrier aujourd'hui, les gars, je suis dedans!	1
Oh, nous avons un "roadshow" antiquités. & Quot; Il est étrangement addictif. C'est drôle lorsque les gens découvrent leur jonque sans valeur	1
Au moins pas de la mienne à la vôtre. Je suis désolé, mon amour.	0
Juste hier, je me demandais quand vous serais à philly ... mais je suis à New Jersey ce soir	0
changé d'avis. au lit. Tweet demain	1
Oh non, j'ai absolument manqué ça l'a fait comme 2 heures plus tard	0
Je suis excité ..... je pense à la fille	1
Je suis fatigué! Je vous vois ici à Nashville le mardi.	1
Crepe o 'chocolat est fermé	0
Quiconque veut m'aider à choisir des films pour la nuit de film netflix? rend moi heureux	0
A eu de bons combats. Rua est de retour. Liddell est parti. Silva doit quitter la danse et finir les combats.	0
Oh, ça doit être horrible! Mais ne vous inquiétez pas, vous pouvez tweeter toute la journée! ;) Et je peux vous lire des messages	1
C'est beaucoup plus difficile que je l'ai réalisé, mais je sais que c'est le seul moyen d'être heureux d'être heureux. Juste maintenant, ça suce	0
Quel est wrooong?	0
... fais-moi un	1
C'est très bon fucken jusqu'à présent hehe	1
- Lol ... elle est trop mignonne pour son propre bien	1
C'est probablement aussi mauvais que vous l'avez deviné!	0
Je connais le beydoun plus tard! Apparemment, son quartier de fave est la région dans laquelle je vis	1
Le rire est la nourriture de l'âme, quand je suis avec stellan, je n'ai jamais faim ... c'est le meilleur cadeau qu'une personne peut donner à un autre, le rire	1
Eek qui suce désolé	0
Hey rian, si je viens sur le lieu, est-il possible de rencontrer des gars? Après tout, j'ai rencontré et salué	1
Ne fonctionne pas pour moi	0
En insistant sur ce test de mathématiques ... uhhh .... 2 jours avant les vacances de printemps !!!!	1
Je déteste généralement tout ce qui me frappe le ventre mais quand ma tante de 81 ans le fait avec un gros sourire sur son visage, je ne peux qu'empêcher de rire	1
Ne se sent pas dans ces "business" quot; vêtements	0
Déteste la céréale au bout du coffre	0
Besoin de quelques suiveurs	0
Haha clairement! Cela me fait sentir mieux parce que le mien était au moins pertinent aujourd'hui.	1
La plupart des sites ne gardent pas les anciens scorecards en ligne.	0
30 minutes de pluie supplémentaires	0
Ne veut pas retourner à l'école	0
Creuser & amp; Tournant des pierres toute la journée! Les bonnes pistes savent plus réellement bientôt! D'abord dans de vraies nouvelles!	1
misssss me	0
C'est une jolie palette, mais je ne pense pas que le paiement est tout aussi génial que certaines de leurs autres palettes de signature	1
J'ai activé mon bloc d'autocontrol tôt, ce qui signifie que je ne peux pas vérifier le nouveau qc. La régularisation de mon horloge interne peut être difficile.	0
Eh ... où est-ce que j'ai eu le visage de la ... nous sommes tous kawans ici. Droit ou pas ,?	1
J'espère qu'il reviendra.	0
Oui comme ça	1
Baise et jade. Tout mon temps gaspillé. Je suis enfin sur vous. secousse.	1
rien! Juste la pluie! Vous vous êtes réveillé juste au bon moment, comment va votre nouvelle série?	1
Il me arrive des charges. Si vous répondez - mon identifiant n'est pas un sujet aléatoire - je l'ignore délibérément.	1
J'ai remarqué que je suis d'accord, qu'est-ce que vous avez fait alors?	1
Temps occupés dans les studios Elstree. Les nouveaux arrivants incluent, Killland, journal quotidien secret d'une fille d'appel - re-unissant les rubins - énorme - Sainsburys	1
Jolie photo de profil. Mais tu es mignon	0
Je ne me suis pas marrié! J'ai souligné votre tendance de harcèlement d'une façon amoureuse et amicale. Est-ce que cela ne s'est pas passé de cette façon?	1
Pour ceux d'usage essayant de se mettre en forme, avez-vous veggiebacon.alltop.com?	1
aller au lit. Obtenir mon maquillage fait un mac demain	1
Pas d'eye-liner. Je me sens nu. Laissant l'appartement maintenant pour aller aux magasins pour ma maman. Et je pourrais signaler mon petit ami. il me manque	0
Lol @ go away ... le livre ne signifie pas que ce n'était pas une date car il était ses * blagues *	1
Je suis bien, vix, vous? Je suis seul à la maison pour le moment	0
Cheveux humides + pas de sèche-cheveux = ... fucker sec, sec!	0
Je suis triste d'entendre parler de sandra cantu	0
Ooooooo n'importe qui à Sheffield se sentent libres de venir voir notre pièce! Les auto-stoppeurs guident la galaxie, 21, 22, 23 avril, les hubs! Marvin	1
avec alexiiisss	1
C'est très beau et ensoleillé maintenant, ici, dans les cous de nos bois. juste magnifique. Ils ont dit après la pluie, d sun brille et amp; ciel clair	1
Mon bras me fait mal à mon pauvre	0
Bienvenue alors	1
Comme un enfant, j'ai chassé mon chat avec une bouteille de spray, lol	0
Accablé et profite	1
Je manque ces oeufs de pâques plus gentils! Je ne peux jamais les trouver ici	0
J'aime penser à cela plus comme une décharge de masse. Mais oui, je pense ne plus suivre, c'est le terme technique	1
Je peux vraiment voir mes propres mises à jour avec un seul couple d'autres	0
Maintenant, regardez maintenant que vous avez été présenté ... demandant à propos d'Adam	1
Je ne sais rien jusssst chillen whats goin sur homie	1
Lol génial (: est-ce mercredi pour vous? Vous avez le même anniversaire que mon ami mitch si oui; p un bon jour	1
Oui, mon ami m'a simplement parlé de ce qui s'est passé avec ce que je suis sur l'éclipse maintenant, lisez la nouvelle lune hier, je suis accro!	1
C'est très difficile, n'est-ce pas, je suis en train de choisir les gens et de les secouer pour obtenir tous les cents! V stressant	0
On m'a juste demandé d'être un modèle abercrombie	0
J'ai besoin de plus de piles	0
Je travaille pour fedex. N'est jamais notre faute et non, je ne suis pas un conducteur.	1
heureux que vous aimez	1
De belles photos du festival des dernières années. Que pensons-nous avoir l'intention d'y rencontrer l'année prochaine!	1
Nouvel épisode de hannah montana, sonny w / a chance, & amp; les Sorciers de Waverly Place!!!!! L'école demain les vacances de printemps est terminée	0
Oh tak, de Penang	1
Jouer à la maison! Mon nouveau patron ne m'a pas encore appelé ...	0
Je pensais que j'allais me faire une nuit pour une fois. Juste moi et amp; mon livre.	0
Je viens de me réveiller et je ne peux pas me coucher.	0
Excité pour l'avenir de mi promisin j'ai besoin d'un nettoyage spirituel. Je prie, puis-t-il de dormir dans la nuit!	1
Suivez les genoux de l'abeille si vous le suivez, vous aurez des rêves humides à mon sujet, je le promets;)	1
Ce serait vraiment génial. Ils ne vous donneraient probablement même pas le sexe	1
Le service du jury était un buste. Tous ont terminé et n'ont jamais eu à servir lors d'un procès. Les plaidoyers coupables signifient que mes 2 semaines de congé ont été coupées	0
Cara veut un livre de cerveau. Mais ne veut pas venir l'obtenir.	1
... mes prêcheurs vous sortent et vous, famille et tous ceux qui connaissent votre oncle frank	0
Je veux dire adam ...	1
Vous allez à l'un des spectacles nin / ja cet été?	1
Rien de plus, prêt à aller au lit après une longue journée a regardé 30 jours de nuit et un film appelé & quot; them & quot; Tous deux effrayants!	1
Kal penn est mon héro! Mais avez-vous vraiment dû quitter la maison?	0
Normalement écrit des accents de boucher sur la page, mais nate est faboo.	1
Où jouez-vous? J'ai eu un rêve la nuit dernière que j'ai tiré un 84 ... seulement un rêve.	0
Pourquoi n'ai-je pas plus de pommes aux bonbons dans mon enfance?	0
S'ennuie au travail	0
Je serai configuré à nouveau, sauf maintenant, je vais devoir la regarder avec 2 énormes membres, je me sens comme un chapeau	0
Ont un grand coup de temps sur taylor swift mais elle ne me remarquera pas qui me rend vraiment triste .....	0
Je vois que vous livrez votre dose quotidienne de soleil au twitter! Bon samedi à toi ...	1
Vient de visiter Jack à l'hôpital et ne peut pas croire à quel point il est gonflé, pauvre bébé	0
Vous êtes arrivé au bon endroit. Je possède une entreprise d'intérieurs de bureau! Quelle taille aimeriez-vous de votre bureau?	1
Pendu avec ma fille, je me suis trompé, je suis tombée pour lui & lt; 3	1
Kitty est assis à la fenêtre en train de pleurer. Je pense qu'elle veut partir.	0
Mon professeur d'espagnol est une blague! ... Je ne révise rien pour ce sujet, je ne sais pas, je l'ai pris en premier lieu!	0
Pneu plat, j'espère, papa peut me retrouver sur la route bientôt !!	0
Je suis prêt à partir !!!?	0
Haha ou il pourrait être pris dans le mauvais sens. Il y a une mauvaise blague quelque part (êtes-vous fait d'argent?) Obtenez celui-là	1
Et p.s. Je suis payé au patron de ma soeur autour	1
Ani !! Vous avez enfin découvert twitterworld !! Hehe welcome !!!! Oh, c'est tellement bon!	1
Donnez-moi votre numéro de ticket et je vais jeter un coup d'oeil personnellement.	1
Je pourrais * avoir la chance d'assister à cette année avec un ami !! trés exité	1
Ooh ... jerry's. La meilleure soupe de balles matzo.	1
Les projets d'aujourd'hui étaient la confiture de fraises et la glace à la vanille simple. Demain, nous essayerons le pain au noyer	1
Je vais acheter avec mon bff aujourd'hui, ça va être amusant, je ne peux pas attendre	1
Amis de verre philip, avez-vous vu cela? (+ Il est en concert @ miami u next wed mais je parle quelque part	0
En fait, c'est plutôt génial.	1
33 minutes précieuses avec mon un et seulement alors pas plus jusqu'à demain	0
J'ai hâte de voir cody mercredi j'aime mon boyfrieeennd	1
Non, ça me coûte	0
Dernier tweet de chien que nous avons eu grand et petit - l'aboiement de petit est élevé. Quelque chose rarement mentionné mais ennuyeux pour certains	1
Actuellement en cours de révision Gcse	0
Love chicago diddy live & gt;	0
Aime tweeter ... j'aime bien que je peux tweet et mettre à jour mon facebook tout au même instant. Aller au lit. Bonne nuit.	1
Je suis ravi que j'ai trouvé mon roomie pour l'année prochaine!	1
Demain nous allons avoir feijoda au bureau	1
Avoir dimanche le diner ... délicieux au maximum! Puis le temps d'étudier l'histoire	0
Bien que je me sens comme de la merde ... je suis tellement désolé	0
Eeeee mon premier suiveur ne peut pas se concentrer sur l'essai.	1
Et ces garçons. James pat m donny petit nick big nick jake & lt; 3 ma famille	1
Regarde mon film préféré avec mon nouvel ours en peluche haha ​​man g lame!	1
A eu une très bonne journée aujourd'hui. Maintenant il est temps de coucher.	1
Henley aujourd'hui	1
Je viens vraiment de vraiment éclipser le bol	0
Est à Londres aujourd'hui ... chalet suisse pour être précis! X	1
Yep, les matins sont les meilleurs! La nuit c'est un moment de froid	1
En ce moment: je suis vraiment confus entre 0 et 1	1
Se sent très très rugueux ce matin et ne boit plus jamais!	0
Vous êtes le plus spectaculaire, fabuleux, étonnant et parfait jamais - sachez cela. Dors bien et reposes profondément. Bonne nuit, mon cherie ...	1
J'adore quand 11 frappe quand je joue à la roulette	1
Hey tom, j'espère que ta tournée va bien, j'aimerais pouvoir y aller, mais j'habite en Australie, je suis sûr de la voir sur youtube	1
Spongebob funny squidward dit qu'il déteste gary et spongebob comme j'adore gary lol	1
Malade, c'est le week-end	0
J'adore kim myles des myles de style de hgtv! Elle est mon idole de design, si vous voulez. J'aimerai travailler avec elle un jour ...	1
Qu'en est-il des gens comme moi qui travaillent le week-end? Les mercredis ne sont pas bons du tout	0
Savoir comment vous vous sentez	0
merde! Après avoir regardé quand je taiais la dernière fois ... pourquoi je suis si tôt. C'est 10! Je ne devrais pas rester jusqu'à ce que ... 12.	0
Est en effet hors ligne et regarde ce film.	1
Belle journée ruinée par de nombreuses années de travail scolaire.	0
Oui, je suis dans mes 8 heures mais mon ordinateur est sur le point de mourir	0
Je vous ai simplement ajouté sur la station de jeu, je ne peux toujours pas trouver vos niveaux	0
Heureux d'aider la cause	1
Enfin, écrivant quelque chose ... et aimerais * un peu de paix et de tranquillité. triste jour.	0
Oui, il est tellement plus facile d'obtenir des points dans 140	1
Aww. Je ne serai pas ce colocataire l'année prochaine!	0
Déjà à la recherche de ce puissant cd	0
Merci Janet pour le soutien!	1
C'est sur mon twitpic, que je ne peux pas trouver sur mon téléphone, ils ont l'air très bien	1
Les brûlures d'estomac sont nulles	0
Planter un jardin ... si relaxant, je n'ai pas frappé le tweetdeck dans une semaine ou deux ... je reviens avec tout ton ya'll tonite.	1
Essayant d'utiliser la force pour faire passer les pan au chocolats au lit!	0
Lol, honeybaby, je ressemble à une publicité ny-quil. Ce mot ne correspond parfaitement à un fond vert. Je veux dormir mais je ne peux pas	0
158 fans seulement mon 2ème jour sur twitter woohoo! Oui, il y aura une saison 4	1
Hmm, je devrais dormir, mais je fais de beaux CD	1
tristesse! Mais ils sont crédités dans le film!	1
Les livres sont hilarants. J'adore l'humour noir. Perdu sur de nombreux enfants ... tout comme les airs looney est généralement l'humour.	1
Hey babe, alors demain c'est le jour !!! Travaillez-vous aujourd'hui? prêt? Vous allez bien; penser positivement!	1
Est hors de service. plus que trois jours	0
pff! mais pourquoi pas? S'il vous plaît me suivre * *!	0
je fais aussi bien. Tout ce truc est triste. Pourquoi tout le monde ne s'entend pas?	0
Ayant quelques problèmes w / computer & amp; Ipod. Un peu de la loi de Murphy.	0
Je veux juste prendre une douche, mais je ne peux pas le faire encore. Putain de perm!	0
Je manque de vous voir et à totp.	0
moi aussi	0
Mais vous allez manquer le 23e @ commodore north sydney	0
Il y a un pigeon apprivoisé dormant sur mon barbecue à l'extérieur près de la porte de ma maison qui continue de revenir tous les jours! Je ne le veux pas ici 4ever	0
Hah, mort et disparu est coincé dans ma tête. Je suis un hustler droit.	1
Vous êtes en compétition? Si tellement exito! Sinon profiter	1
Haha thanx mais je vais être 15 dans environ 3 semaines et ya ppl m'appeler le feu (c'est un surnom) lol	1
J'aimerais, mais je ne peux pas, parce que je suis sur Twitter avec mon iPhone & lt; 3	1
Ne veut pas faire uni travail aujourd'hui, mais doit	0
J'ai fait passer ma présentation, 23 diapositives faites ... Je pleure pour cette semaine sera la plus difficile de toutes les semaines.	0
Oh, klondike bar ... je vous aime ... surtout avec votre chocolat croustillant.	1
Grrrr, stupid fail whale ne me permet pas de mettre à jour mon icone Twitter. Et maintenant je n'ai rien	0
Couché au lit sans voix ...	0
Monté en première ligne sur le diamant!	1
Maintenant je me sens coupable de me livrer	0
Je ne peux pas attendre ou un autre concours ... c'est comme mon rêve de gagner quelque chose avec ton autographe	1
Je vais	1
Plus tard, je vais au coiffeur * je suis content *	1
À quelle heure finis-tu l'école demain	0
Pouah. Tue-moi digne. J'écoute encore le salon de Brandon. Mais je veux être avec youuuu.	0
Pas de merde?!?!? *triste*	0
Les nouvelles nouvelles sont nouvelles.	1
Je suis content d'avoir travaillé avec une heure supplémentaire et mon chèque de paie. Toujours en attente sur celui que j'ai perdu cependant	0
Je viens de revenir du jeu de séries éliminatoire de Celtics. A travaillé la porte en donnant des serviettes de championnat gratuites à tous. si amusant! Celtics perdu	0
J'ai juste dit la même chose ... merci de me le dire. X	0
Faire des affiches pour le mardi	1
Salut tout le monde, allez suivre parce qu'il est un gars assez gentil	1
Watchin the game ... alors mal ne fait que cette vidéo dolo wit no cameos lol J'ai besoin de nouvelles femelles sur l'équipe! Le mien n'est pas sur merde !!!	0
Danser sous la faible plage de la lumière du soleil avec pat! magnifique journée	1
Oui, nous sommes ... c'est gentil de vous tordre ...	1
