txt	label
这比赛看的真憋屈，佩兰特么的会排兵布阵吗？打香港都是这样，能指望他带国足进世界杯？	0
#打开晚报#投诉天津公交632路8-0131九连山开往喜峰道毫无羞耻感的司机行车途中停车等红绿灯停车间隙不忘聊微信吃东西一直躲避监控看的出是惯犯龟速行车不按交通规则走恶意超车变道猛踩急刹抢灯每次甩得我左摇右摆后背痛从上车到下车精神都处于极度紧张的状态车里是心惊胆战下车惊魂未定基本到站不停车	0
等车，等人，等什么东西都好烦躁，极度厌恶不能自己掌控时间。	0
见的人多了会更喜欢狗，可是现在连狗都他妈的咬我！	0
一个二个像他妈打了鸡血的一样七八点钟就开始东整西整老子不晓得起浪个早赶到去投胎是不是和你们待在一起都要少活好多年细胞都不晓得要死好几亿不晓得上辈子是做了浪个恶事让我遇到你们这堆人	0
#武汉加油# 一起加油！！！//@UNIQ-王一博:#武汉加油#咱们一起打赢这场防疫战！祝福大家都平安！[心]	1
噩梦中惊醒，忽然明白为什么一直以来那么惧怕婚姻，因为惧怕一切我不能掌控的未知，人是那么复杂的生物，是最大的变数，我不相信自己有那么好的运气，那不是我努力就可以达成的事情，所以归根结底，因为我自私胆小，所以不愿意冒险#越来越多姑娘不愿意结婚#	0
这想必是所有人生病后的喜悦吧没有之一	1
这像不像老九门里的头发怪[惊恐][惊恐][惊恐]好可怕[惊恐][惊恐][惊恐][惊恐]秒拍视频（使用#秒拍#录制）	0
恐怖吓人！无独有偶，30日黑龙江五常市一男和前妻办完离婚手续后在民政局门口刺女方30多刀。据说女方已怀别人的孩子。惨	0
一想到明天大家各种庆祝毕业我拖马还得苦逼上班外加晚上排练年会脱衣节目到九点半就无比无比心塞	0
我买了一堆菜回来你丫停水.......	0
//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！	1
相信一切都要有它的意义，希望能和以前一样	1
这是第八幅画咯，上次是第七幅，居然记成第三幅了，	0
陪伴我四个月的小猫，离开了我，我已经习惯它每天跟着我，躺在我脚边的感觉了，	0
又拉肚子…我是不是有出差恐惧症啊…希望这次别再肠胃炎了	0
学习起来，避免更多的传染#武汉封城##武汉肺炎# http://t.cn/R2WxQdu http://t.cn/A6Pz9BNw ??宜昌	1
狗狗丢了😔好难过，刚多了一条小生命，还没好好照顾就丢了………	0
[给你小心心]	1
晚上胃要疼过去了！谁让你吃那么多😰😰😰	0
妈的烦的我都要打人了你要材料不会提前一次性说完整嘛折腾几个月了都翻译件怎么不早说要	0
明天的活动，谁敢说一句牢骚或者这个那个的，你来，我保证不灭掉你！！！	0
我发现不大部分发型师文化水平都不高，他们似乎永远理解不了：随便，稍微修修的真正含义。我只想稍微剪一点，他直接给我来了一个这个。。。太丑，我都不好意思上照。不想说什么，也不要劝我，我要哭一会。	0
你不问我不说这就是距离你问我不说这就是隔阂你问了我说了这就是信任你不问我说了这就是依赖。我好烦啊！	0
发现了一件十分可怕的事，肚子上有肉了	0
只有你身边的人走了你才会懂得珍惜！	0
“真心爱过的人没法做朋友因为再多看几眼还是想拥有”	0
堵车啊堵车，说好道路升级呢，没给带来一点好处，只有添堵！	0
整理下房间有种想死的心以后再买买买的时候得时刻提醒自己放不下放不下放不下放不下啊啊啊啊啊	0
从此以后，我踏马再也不相信上帝了！我也不相信踏马善有善报。都踏马扯犊子，混蛋！	0
?????? 希望大家都平平安安的	1
做了一个茶具花了一上午昨天刚刚看完马克思今天希望可以看完两章毛概晚上还要搞毕业选题的事情麻烦死了	0
能不能不这么堵，堵车堵的我都不高兴了呢！气死宝宝了@Mr_Xiaobao	0
平安[心]//@烊家军:祈愿平安，武汉加油！	1
再不睡我的眼睛明天要睁不开了，痛死了昨晚熬夜熬出来的晚安啦	0
一直想看的电影，大许昌居然没有上！排片一天就一场，老娘赶不上！	0
至少这样我挺满足的觉得舒服就行了不用担惊受怕小心翼翼至少我还感恩能有你可以依赖谢谢祥哥从来不说我矫情我在长沙等你来～麻利点休假～不艾特你不要评论?不想让傻逼议论??	1
15.8.9-15.8.22，永远也不会忘记的！！！绝对不要再体会一次，勿提，勿忘~	0
你哭你有理你弱你有理你顶着130的身躯哭得梨花带雨的脸肉横飞的跟别人诉说你的冤情我告诉你我是包公你这妖孽我斩了你你信不信人生如戏全靠演技您这演的这么走心我都忍不住鼓起了掌好的好的好的卧槽卧槽卧槽	0
这密室逃脱真是有点吓人。。。镜子里突然出来鬼。。。爬着爬着隧道摸出来个死人头。。。厕所门上全是恐怖壁画。。。还得趴在厕所门上看里面的血字。。。	0
把人惯坏了，又莫名其妙打白，勒是安的撒子心	0
这呼噜打的，连闺女都很无奈的叹了口气，叫我们怎么睡觉吖？婆婆，求放过啊！！！	0
直接降到11注定单身汪吗？双11考个期中考也要考出十一名	0
是中国餐饮企业从业者的良师益友。	1
你们都告诉我我要没心没肺的活着，才能做回以前那个活的没心没肺的自己	0
吓死了，差点没上得了车，这趟车到我这一站一个人都没过检票口，我还以为没开始检票，后来发现屏幕上变成了停止检票，吓得我直接冲到服务台，一拳头砸在台子上，在热烈谈话的工作人员终于注意到了我，赶紧开门把我放了进去，然后我使出了逃生般的速度直接向车子冲了过去，胸前一个包手上一个箱子真累哭	0
上帝啊！把那些小人些个都带走吧！难怪有卑鄙无耻这些词出现！	0
好傻，还要在别人面前逞强说身边还有你。一直以为自己很幸福。可慢慢觉得自己像个小丑了。	0
谢谢谢谢[心]	1
为什么难得那么早去上课，回来总是被淋雨！	0
拍完合照进去的时候有个家人摔倒。他一直回头。然后就叫我们不要拍了。脸有点臭的说。跟他进去的时候紧张死了。	0
平行世界，多元生活。#阿弥陀佛，么么哒#	1
然而某人数钱数到手抽筋，唉，万恶的资本家	0
致敬钟南山院士	1
实在是玩不动了，熬夜累啊，一直感觉睡不醒，精神差	0
心情不好，睡不着。。。被误解，想杀人	0
许过的愿，何时才能结果呢？虽然一直在努力，可始终看不到希望，但还是要紧紧握住心中的信念，因为男人永远不能倒下！也许有一天苦尽了甘就来了	1
我是怎么啦，怎么感觉自己像中邪一样，抓狂的感觉，遇到困难不去想办法解决，而是消极的将自己打到深渊，还要拉着其他人，为什么不能振作起来，我想找到能让我有活力的动力源泉，我想走出雾霾，这样好难受	0
平安[心]//@BREEEZEWONG://@程序内核是错误的Jori:大家保护好自己	1
你是如此难以忘记浮浮沉沉地在我心底	1
//@UNIQ-王一博:#武汉加油#咱们一起打赢这场防疫战！祝福大家都平安！[心]	1
xbdbsh12//@蒸饺802 :加油?//@Only-For-Kun唯粉站 :武汉加油?//@蔡徐坤 :#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！	1
好不容易买了个无节的鸡血藤、买回来发现压根带不上、	0
记得去年连续跑了三月左右，跑得挺乐的，结果脚扭了，停了；今年大概也有六个月了，真得跑得很欢啊，可好像伤到膝盖了，已停10多天了，不知还能不能跑啊	0
昨晚制作的三青汁，未饮完就见效了！舒服！	1
哈哈哈哈哈	1
不开心，看不上，又干不死！！小人都去死吧！	0
今天做蛋糕牛奶放多了，外焦里嫩的，杯子里糊放多了，都糊了，失败了啊。	0
猝死的新闻还在热门这个点儿还算早睡的我怎么办	0
做自己真的很幸福，吃一顿自己想吃的早餐也很幸福	1
下午淋了一阵子雨感觉自己快病了	0
人生苦短所以...我这小眼神还是可以的！	1
乖乖的给我趴下！不要让我过去抓你啊！抓到了你就会知道狠狠揍屁股开花是什么意思了！	0
别人加加补补都快一周的假期我一天都没有嘴里直冒脏话	0
?武汉，等你痊愈//@桥半舫:她仍然是一千万人的家。//@猫丸酱w:“大家都想做对的事，她依然是一千万人的家。”	1
下雪的时候却不在赏雪的心情，这是一种怎样的悲哀。如果下次再下雪呢，我又是有怎样的心情？还是这样吗？当我所期待的事情发生了，却没有以积极的心态迎接，正如看着没有好好抓住的美好时光匆匆流逝，仅仅叹息是不顶用的。	0
有心在一起的人，再大的吵闹也会各自找台阶，速度重归于好；离心的人，再小的一次别扭，也会乘机找借口溜掉。晚安。	1
一线的都是英雄//@UNINE_李汶翰:#致敬疫情前线医护人员# 向所有奋斗在最前线的医护人员致敬！大家都要多加预防，注意个人防护。	1
睡前没看一眼会睡不着，半夜起来喂他吃奶心里会想着，哎呀，又能抱会了。有时候，抱着你就像抱着整个世界	1
[ok][怒骂][悲伤]感觉好给力啊，必须支持一下，嘿嘿→_→	1
一大早就接到妈妈打来的电话和发来的视频，她说下雪天路不好走让我早点起床。又告诉我想想六点多睡醒了第一句话就是：爸爸～爸爸～紧接着就是要书，然后自己翻着书自己念。乖儿子，是真的爱学习。	1
今天去银行激活工资卡才发现上个月工资早就发了，比我预想的还要多一倍半……很恐怖，吓得我赶紧取出来给我爸让他拿去打麻将了，生怕打错了又问我要回来。	1
还有39天就考研想着我已经吃着23岁的饭就不寒而栗本来以为我还小呢我的青春你咋不等我反应过来就要溜走	0
中国加油，湖北加油!	1
为什么为什么为什么我做的怎样好，怎样努力都比不上别人呢！他妈的，我即使把命给拼了也要赚好多好多的钱！然后把好多好多的钱扔出来以后看谁他妈的瞧不起我记住，你噶打拼如何都无人可以理解你！只有锦上添花，唔会雪中送炭！	0
现在的微博热门真是什么消息都有，不管真假，不管是否有煽动动机，关键还有一大群键盘党傻逼兮兮的天天瞎跟风，尽说些不负责任的话。。。。	0
TMD，双十一买东西退换货运费都付了六七十了，还碰到SB客服，她大爷的	0
早上起来想大喊一声IamtheKingoftheworld!!!!	1
一觉醒来，看了一眼隔夜消息和外围欧美帝股市，好么！大涨！看空的连这个理由今天也找不到了。其他的都是利好，今天股市怎么嗨，不用本鹰说了吧?	1
希望武汉肺炎早日稳定下来[加油][加油]	1
大半夜肚子痛，腰痛，手臂痛，前天被车撞到的腿伤加一起，全身都是伤全身痛，还能让我好一点么？	0
fuckingdogassscrewyou！	0
我发现平常很慢的快递在关键时刻都是神速，反之简直屎一般的龟速踏马！！已经整整两天快递小哥都没有抠我了！！圆通申通中通都是辣鸡辣鸡辣鸡	0
东北这多变的季节是跟sei俩呢！	0
加油	1
请学学河南！优秀三好学生给你！拿去！	1
新的一年只愿平安喜乐。#疫情地图# http://t.cn/RJUvqD9 ??石家庄	1
很久不画，一画就停不下来，下次画男的了！	1
对我旁边那个女的神烦！死敲键盘滚回宿舍好么	0
哎呀，跟大蟒分享一张床实在太舒展筋骨了😄伪装者太好看，这一周猛追追到现在，追得我那个爱奇艺的盒子都快报废了，没事就卡来卡去！刷完牙又想起木屋烧烤…真的挺好吃的一家，我最近也追得紧。吃喝玩乐，日子好过呀。	1
你需要知道。事业无需惊天动地，有成就行！情意无需甜言蜜语！真诚就行！金钱无需取之不尽……够用就行……身体无需长命百岁、健康就行；朋友无需以数而论，知己就行！	1
上辈子可能是个“不过如此”的柠檬精。（）那是草莓尖尖被自己一口吃掉的感觉叭。（）大概是苦瓜汁加芥末又放到冰箱里。（）就像爱吃麻却误放了很多辣椒。（）应该是眼睛里进沙子流出的眼泪滑到嘴边。（）思念是一种很玄的东西，如影随形的渗透到我的生活里。不知觉翘起的嘴角天和我知道是因为什么。现在才发现回忆是一件很幸福的事情，我没有回忆是一件很残忍的事情，我想不起来他们的脸。回来之后很嗜睡，可能是晚上没有了安排，系统在自动调节。真希望给某人一些嗜睡因子，双方获益。第两个假期，终于结束了驾照生涯，我再也不用见到长长的队伍和凶凶的教练了。最近在学习唱歌，虽然一样乱七八糟的跑调，但...孩子是需要被鼓励的。起码我最近听歌很专一，红玫瑰被我听到了我的听歌排行前三。这两天微博推送从特别关注提醒又增加了新型冠状病毒肺炎的最新消息，感觉时不时总有人提醒我死亡就在身边。己亥年就要结束了，很开心认识你们，很开心自己可以有一个目标，从小到大第一次觉得自己要努力一把。未来可期。	1
天佑中华 天佑武汉	1
[笑哈哈][蝙蝠侠]我家最了，会一直爱你的[困][微笑]	1
下次再也不要跟公司同事一起点菜吃饭了！妈的外卖都送到了，一个个死人一样坐着不起来吃！要不要马屁精一样在领导面前表现！现在是饭点了OK！自己花钱买的饭菜，凭什么要这样等着！跟假面人相处起来真是没意思，分分钟要像爆粗口！不那么做作会死啊！	0
即使是好朋友有时候也会有想砍死她的冲动哈哈哈哈哈我承认我有过这种冲动	1
失眠的最大的原因可能就是今天见到了几年没见过得最可怕的虫子毛毛虫真是要吓死了huo真是没想到打个词还出来个小图片毛毛虫|张家口·怀...	0
超级喜欢三星的智能手表gears2⌚，甚至可以为了与手表配对换了手机，结果……表盘对于我来说太！大！了！根本没法带	0
怎么会有李青这种女人呢，，，艹，，，臭不要脸，，，	0
今天和以往一样都要快快乐乐，开开心心。谢谢狗狗的零点祝福	1
超级震撼的大神合集，看的肾上腺素飙升，给跪了！	1
流量不清还不如清了呢，分分钟跑那么多，真心不够用。	0
最烦地铁上倚老卖老狠劲挤人的老年人～不能换个时间挤吗～还来回扭	0
从没有对人如此失望过！！好心寒！！	0
总于在连续四天早起以后的今天恢复到正常睡到自然醒的感觉，好累好累，浑身好疼，喜欢一觉到天亮的感觉，	1
好吧，我只想买两张游戏，700块钱够了	0
摔得我一上午都有一种想哭的心情我可真可怜	0
而此时何春龙也得知家里的饭店因为租约到期，房租一涨再涨，何父的压力越来越大，最终只能做出决定，替饭店重新选一个地方。	0
雨后定时彩虹?[加油]	1
武汉加油//@周鱼 :这大概就是武汉普通民众真实的心声吧…（“清洗”这个是电影看多了），安心吧，封城也是为了控制疫情，下一步政府一定会安排物资进去的，毕竟不光全国在关注武汉，全世界也都在关注。	1
TSM把三星SSG虐爆了[惊恐]北美邪教厉害了，我现在很害怕。瑟瑟发抖✘4	0
要不吧就慢得跟🐌情商低到极限，要不吧就不给我一点时间准备，害我手忙脚乱的赶呀！折腾死我了	0
贱人就是贱！永远也变不了！而且贱人就是矫情	0
加油 總會變好的。	1
今晚朋友给我分享了一件开心的事情，她脱单了！还是跟自己喜欢的人在一起呢！她默默喜欢的人原来也喜欢她！缘分势不可挡啊哈哈哈！祝福呀！看到你们很幸福我也很开心谢谢你第一时间跟我分享你的快乐！	1
时间过的太尼玛快了。说好的剩两个月时候开始看政治呢？说好的八九月份撸一遍生化与分子呢。说好的十月份撸一遍微生物呢。剩39天让我光专业课就看这么多书？单词还没背呢，政治还没看呢。	0
继续爱你❤️❤️❤️还是我的好宝宝	1
这皮肤简直就像剥了壳的鸡蛋一样，白嫩白嫩的eve的功效太可怕了	1
哼最近等2ne1回归都有点心力交瘁了杨菊花猜谜玩上瘾了是吧21号要不是21整团杨你就狗带吧	0
该死的白点病，行，你狠，现在设备上去了劳资不怕你，翻缸加温加盐，一定要把你活活煮死	0
两张图片。呵呵，猜到了。宁愿不这么聪明。是我自己自讨苦吃。蒙蔽了双眼。果然啊。呵呵，呵呵，还跟个傻逼似得相信别人。真相来的太早。	0
试了上面的色，看起来像是中毒了。然后过了一会儿真的中毒了	0
一大早起来心情就不好……为啥为啥！！！	0
[太开心]//@雪宝199501:我们一起加油！//@华晨宇yu:#武汉加油#  我们一起打赢这场防疫战	1
昨晚很想打人冲动、居然做梦也在看电视剧剧情演的什么跟什么呀！	0
说好的运动会，硬生生拖了两个星期，伤不起啊。。。。	0
晚上感觉做了一宿的梦，可是醒来却一点都不记得了，我不会老年痴呆了吧	0
发现看到某些以为自己忘了的过往还是会有一点伤心	0
早上闹钟响过又眯了10分钟，结果就做梦和林姐姐吵架，竟然吵到说分手的地步，在梦里我哭的稀里哗啦，他一脸的无所谓！醒来依旧很生气，今天心情不好	0
白给你的东西你还挑三拣四这不好那不好的，那你以后自己花钱买去好了真是的，好心没好报	0
//@杨洋:#致敬疫情前线医护人员# 愿所有人健康平安！前线医护人员保护好自己，你们辛苦了！[心]	1
神经病，妈个鸡，你以为是小学生啊，还观后感，呵。	0
真是逼了??了，以后买东西绝对要先付钱，找我垫了一概不垫！！！	0
我不知道，所以我只能把眼下的每件事做好。	1
最近被医生明令禁止吃甜食和辣食，老公夸张的走过蛋糕店要捂着我眼睛，吃个香梨还要问问甜不甜，太甜就不让吃了这日子真是没法过了么	0
3Y24D，听说爷爷奶奶要来特别期待，一直问什么时候来	1
#医护人员在隔离缓冲区拜年#【武汉市一医院医护人员在隔离缓冲区给全市人民拜年 让大家安心过年】今天是除夕，本该是一家人团聚的日子，可是现在，还有许多医护人员在坚守岗位，抵御病毒，守护着你我的健康。1月24日，武汉市东西湖区人民医院隔离缓冲区，多名身穿防护服的医护人员向全市人民拜年：“有我们在，大家安心过年！”  http://t.cn/A6PUXc2F	1
棒棒[good][good][good]	1
练球1.5h，跑起来了超开心～我希望我喜欢的人们都能有喜欢的人	1
加油?//@王嘉尔:#武汉加油#  我们都在，武汉加油，也要感谢我们的英雄：我们的医护人员，感谢你们 感恩有你们！	1
一晚上240W，厉害啊，赌神也没你厉害。你关机独自闷声发大财的时候可否想过在外面那些淋着雨到处找你担心你的朋友。	0
说不难过是假。难过的是，到现在还保留着她的东西。	0
我了个去的飞机大战剧情模式，姐都花了60钻了，还搞不定28关，画圈圈诅咒你！	0
💔💔💔你不舍得就是不舍得有什么好难过的	0
//@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！	1
大家抱团一起跳河算了，一天天的逼死谁啊。老子早就不想干了，拖着有什么意思。内心十分不爽中	0
不想和你这样的人说话，安慰你，你却不说话，你心情不好能怪我啊，又不是我惹的你，关我什么事，	0
卧槽卧槽卧槽！九月你咋的了脸咋这么大啊你现在在咱们家位居首位啊脸这么大你还好意思再吃吗简直是一大脸猫呀	0
逗逼的一天过去了，新的一天来了，两位，生日快乐！	1
的确好久没听过这些感动的话了。谢谢你晚安	1
加油，祝大家平安！//@UNIQ-王一博:#武汉加油#咱们一起打赢这场防疫战！祝福大家都平安！[心]	1
昨晚上那只很大的蜘蛛吓坏我了，一时手软没打着不知藏到那去了，现在睡觉都有阴影了，床和边边都翻了几遍，应该走了吧	0
傻峰！昨天上晚自习时，突然听同学说你病了，很严重，我当时就哭了😭你总是让我们照顾好自己，可你自己呢？你一定要快点好起来，我们等你回来，我想看到那个活蹦乱跳的峰峰，不能上快本就别上，我们喜欢的是你这个人，你好好养病，票房有我们担着，全世界就这么一个你叫我如何不珍惜！	0
你说十里桃花两人一马后来谢了繁华生死无话🌙	0
我丞琳是个孝顺真实懂得感恩的好女孩作为她的粉丝很骄傲！敬业又尽职又有实力的演员和歌手请了解她的真性情再决定对她的批评或赞美感激不尽	1
没有什么困难是客服不了的//@小个邓亚萍:#武汉加油#我们一起打赢这场防疫战！[拳头]	1
开启吐槽模式你妹的，那么能说会道怎么在专家面前一言不发只会说我们这没做那没做，那么厉害怎么缺陷都是你的问题。只会在这里唬不懂的人。你的缺陷就都不是你的问题，是你公司拖累你，我们的工作做出来就是“户”的。你倒是教教我怎么做呀？让你教你就傻了，却只会说大话。没见过这么不要脸	0
[赞]	1
[心]	1
一个人走一个人睡一个人思索一个人沉醉一个人忙一个人累一个人烦躁一个人体会#电影坏蛋必须死#	0
心里太难受了，马上要成的单子，现在马上要不翼而飞，真他妈憋屈，心里真他妈不是滋味，1000元就要拱手奉上了，操蛋！	0
怀孕的母牛，因受到惊吓，产下一只…小羊……此案例真是吓着本宝宝啦	1
我爱你宝贝！一起加油！！//@R1SE-何洛洛:#武汉加油#我们一起，打赢这场防疫战！	1
对你的好到此为止，对你的保护到此为止，以后，好自为之～	0
一听说验光就想跑，害怕验光师说度数加深，那简直跟等死刑宣判一样可怕展开全文c	0
忙的不知道东南西北左右前后了大爷的	0
下雨天我还坐错了车，能长点脑子不	0
如果不是囧甜的事，今天的翻译或许不用拖到现在才做完...曾经的本命团的事还是不要纠结了，毕竟6人con什么的，从很久之前开始就已经不可能了。想做的事就要快点做，所以还是抓紧当下的产出比较重要。今天试了试水，决定明天就去找AO3上的太太要授权，要是要不到的话自己留着一章也权当练手了。大家晚安	1
为武汉祈祷	1
“依稀记得小时候，爸妈总是在八九点钟，电视剧还没看完的时候，就催促我们去准备上床睡觉，然后小时候的我们，因为害怕还不能违抗父母，哪怕心里一百万个不愿意也会乖乖上床把眼睛闭上。这一觉啊，没有噩梦，没有思念的人，没有被眼泪弄湿的枕头，可是不知怎么，那样的日子，再也回不去了~”晚安~	0
什么时候都不能委屈自己。破驾校就素不学。	0
//@第十五年官博_:愿麒麟庇护，神犬相守，必能逢凶化吉，福享新春。 ?	1
Xmmx//@峰哥哥的小作儿呐:#李易峰# 嗯嗯！听话[爱你][爱你]哥哥也要平平安安哦！我们都要好好注意！//@李易峰:#防控疫情我们在一起#听话 戴口罩	1
微博的轻触关闭视频是什么鬼！！！！我只是想看看进度条而已！！！	0
我TM就想把右下角的水印去了而已，舍友说我变态摸杨幂大腿，我擦，谁要摸她大腿，要摸也摸胸啊	0
男人的苦只有自己藏着他从不外说.因为他不像女人说了会去有人可怜甚至有人可以去分担.这个社会为生活奔波多难.有时半夜醒了想想不累是假的.但天亮了就需要钱.	0
感恩。[心]	1
我只不过没有怎么发微博结果粉丝就掉了好多忍不了	0
死猫居然趁我俩睡着了把鸭脖子拽到地上都给我吃了	0
为什么我们学校有这么恶心的人，自己考试考的差，→_→而且自己还作弊，还说别人是作弊的，真恶心	0
进了啊！！！可裁判说：我是球场上的老大，你们都得听我的。	0
又没喝酒，一上车就困得跟个啥子样，眼睛都睁不起的感觉，嘲笑了一晚上劳资的头发，冒火全部夹上去了	0
这就是~想要生女儿的理由~心都萌化了	1
加油！谢谢你们	1
伴随穿衣服时右肩一声巨响和巨痛长达差不多五天的像骨头错位一样的痛消失鸟！！消失鸟！！！	0
突然想借个肩膀哭一场，卸下我的坚强，把我的疲惫，劳累，疼痛，都哭出来。两年来，第一次想哭。	0
无论你在天涯海角，还是在我心里，爱都是付出，都是感受，都是体会，都是经历，只有这样，才能真正懂得什么是爱。爱是不断运动的过程，真诚的投入，才有真心的相爱。	1
#武汉加油# //@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！	1
午休梦见自己下班后独自一人在家，走进浴室准备洗澡，抬头却看见镜子里面的自己，背上背着一个没有脸的长发白衣女子，当时有意识的感觉到自己想像恐怖片一样尖叫却叫不出来，在睡梦中挣扎，想要醒过来就迟迟睁不开眼，这才是噩梦吧。|岳阳·步行...	0
//@MD_摩登兄弟:#致敬疫情前线医护人员# 你们辛苦了。救助他人的同时一定一定保护好自己?	1
//@扶他柠檬茶:之前就很在意这个！棒??冲锋在前面的人理应得到应得的荣誉和报酬	1
介个女人说会疼我一辈子👭我信啦hiahia	1
最近事情实在是太多太多，蚊子君你就别来找我了好吗，连着两天我都没睡好了，叮叮叮，一直叮我好吗	0
这个年也是一个不一样的年哈哈，安全最重要	1
醒了以后就开始活跃了，看来是舒服多了	0
如果不支持中国队获胜是不是政治不正确呢那如果用，赢了只会掩盖问题，作为借口又如何还是政治不正确	0
为什么一直都是雨，啥时候能天晴呢	0
于是我扶着感觉破掉的脾脏手贱的翻出了一些东西也是醉了	0
一夜的噩梦！吓死我了！晚上不能看丧尸片！	0
一大早上，家里养了4年多的狗狗被偷狗人拖走了家人打电话来说很激气伤心。叫我去市场找找看看，能不能找到它救救它	0
这就是传说中的糖宝吗？看着又爱又怕😝	1
最近突如其来的所有倒霉事我一个人消化着，我的委屈，我的无奈，不知向谁诉说，只好一个人偷偷的掉泪，那种感觉仿佛无力支撑，只想自己躲起来安抚内心的恐惧，第一次感受到了害怕，孤独，失望，没有人在身边，没有人能帮我，所有委屈一涌而来，只有泪随时随地陪伴我…	0
祝早日康复，希望能尽快控制住[失望]	1
时间过得太快还没有来得及珍惜它却已溜走。	0
终于要摆脱世上最讨厌的老师的课了哈哈哈哈内心是令人激动的	1
盗了亲姐的号来骗人，防不胜防，真是防不胜防啊！！	0
你们辛苦了//@TFBOYS组合:#致敬疫情前线医护人员# 致敬伟大的医护人员们，你们辛苦了！愿大家都能平安健康[心][心][心]	1
老姐把每天约会的黄金时间奉献给你补英语，你再给我考不及格我要	0
我的大长靴竟然进水？那我要你那么长，那么皮！有什么鬼用！	0
[good]	1
也是醉了，花了四十分钟的时间给某上级单位解释为什么工业增加值不能与去年同比。这个数字不是直接统计数据，是核算后数据，不是可比数据，总不能为了你上呈的分析报告好看又逼着我们改数据吧？为什么与去年报表数据不合理你忘了吗？就是因为去年你们要求这个数据报出来好看让我们按你们要求改掉了	0
优柔寡断坏事的女主角比反派还可恶啊	0
湖北省仍然木有反应，，，所有事都是武汉市的	1
睁开眼又是新的一天，新的开始，早安！	1
先是无法分享，现在是记录中断。在下次就卸了你	0
下个月要喝西北风了还次什么土西北风西北风西北风西北风！！！	0
大清早起来，没想到现在心情如此糟糕，好不容易给公司请个假偷偷去面试没想到结果会是这样，果然希望越大失望就越大	0
太皮了。恼火的很。又不晓得好久才走的到。	0
买车的时候我爸说为什么不买奔驰宝马，带女朋友回家的时候我爸说我们这礼金就是十万，我说爸咱们这不都是两万多吗，我爸说就是十万，现在买房子我爸说93平那个太小了，180那个差不多，我想说的是爸你倒是给我钱啊？？！！你以为你儿子有多少钱？！真是坑死儿子不偿命！	0
我这个胖子，每天没事做，脑子里就想着吃吃喝喝怎么办	0
公司的人自己在拍，拍，拍毛啊，站的都累死了，还要走来走去躲镜头	0
义卖终于完美拉下帷幕，虽然很累，但能帮到有需要的人，再累也值得	1
#致敬疫情前线医护人员# 保护好自己	1
就算想看女生的裸体，也不是什么罪大恶极的事，小孩子总是会对自己不知道的事充满好奇。爱慕女孩子也很正常，家长和老师要引导，决不能像这个校长这样，会给孩子留一辈子的阴影。什么混蛋！	0
回忆起老爸的点点滴滴，心痛...为什么.接受不了	0
武汉加油	1
十一月真的好喜欢狗对狗狗没有抵抗力～某天去吃农家宴看到一只狗狗被老板弄死准备煮狗肉煲卖给客人吃心里好难受	0
今天开始我得努力往变的开朗努力了…要学着说出自己喜欢的和不喜欢的，最近我，喜欢GD！！！	1
笔落纸上，勾勒你从前模样。墨色渲染，思念谁在心上？	0
做一张真题试卷，虐的我心肝脾肾胃都疼了😲😲😲😲么办哟	0
[鄙视][下雨][NO]我可以说。。。写的真好。。[傻眼]	1
你的内心有多复杂，这个世界就有多复杂，你简单了，这个世界也就简单了	1
武汉加油！！！[加油][加油][加油]	1
D452，今天去看医生才知道，宇蛋嘴里细菌感染长了很多疮，一碰就疼，所以才变的不爱吃饭，睡觉总是莫名哭闹，爸爸和妈妈太粗心，其实这两天宇蛋偶尔会用她的小手指指她的嘴，但我们并没有领悟她是要告诉我们她嘴里疼，再小的孩子都有身体语言，对不起宇蛋，是爸爸妈妈太粗心了	0
#阿里旅行双11#股市有风险，但我们不要惧怕风险，懂得风险，警惕风险，“管理风险”，控制风险，因而规避打风险。……股市最大的风险是无给我们控制风险（改正错误）的机会。因此，每次成功卖出（不论是盈利还是止损），我们都要感谢上帝	1
妈的婊子啊被约了几次不爽吧冷眼嘲讽我就是比你好看比你牛逼滚犊子	0
有种感动叫你给的正好是我想要的。。。	1
[害羞]//@哎母小黑:武汉人民加油！前线医护人员加油！全国人民一起加油！一起平平安安！	1
屎一样的快递哦比屎更屎的是圆通	0
半夜两点多上厕所碰到了大耗子突然让我感觉到了一个人在外的不容易	0
店里突然进来了一个杵着双拐杖的乞丐，但行走看起来并没有什么障碍，当时看到他在店里的客人乞讨，出于本能反应，去阻止他并且让他出去讨，不要在店子打扰到别人，话刚说完，立马给我甩了一个眼神，现在回想起来还是好恐怖！就好像..好像是一把枪光了他今生今世讨的钱，好吓人！心情不美丽[心碎]	0
我只是想对人释放一点善意，对自己和周围环境平和一点，妈的我不是来做圣母白莲花的，不要什么事都找我好不	0
武汉加油！	1
